,Nome Fantasia,Razao Social,Endereco,CNPJ,Agencia Vinculada,E-mail,Atividade
26,LOTERIAS NOVE DE ABRIL LTDA ME, LOTERIAS NOVE DE ABRIL LTDA ME,"R LACYR SCHETTINO, 253 - 9 DE ABRIL
                                        27335-270. BARRA MANSA - RJ
                                        (24) 33422747", 14.563.091/0001-88,176, loteriasnovedeabril@gmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
27,LOTERIAS SANTA CLARA LTDA ME, LOTERIA SANTA CLARA LTDA,"ROD PRESIDENTE VARGAS, 1624 - SANTA CLARA
                                        27340-002. BARRA MANSA - RJ
                                        (24) 33282933", 15.324.264/0001-78,176, loteriasantaclara@outlook.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
28,LOTERIAS VISTA ALEGRE LTDA, LOTERIAS VISTA ALEGRE LTDA,"RUA CRISTIANO REIS M FILHO, 969 - VISTA ALEGRE
                                        27320-010. BARRA MANSA - RJ
                                        (24) 33231984", 14.576.529/0001-62,3147, loteriasvistalegre@gmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
29,LOTERICA ANO BOM LTDA ME, LOTERICA ANO BOM LTDA ME,"RUA DR JOSE MARIA DE MELO COSTA, 42 - ANO BOM
                                        27323-630. BARRA MANSA - RJ
                                        (24) 33220232", 27.885.623/0001-45,176, bazilioanobom@gmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
30,LOTERICA SANTO ANTONIO, LOTERIA COLONIA SANTO ANTONIO LTDA,"EST GOV CHAGAS FREITAS, 437 - COLONIA SANTO ANTONIO
                                        27351-710. BARRA MANSA - RJ
                                        (24) 33220986", 39.876.457/0001-08,3147, brunocarvalhojr@hotmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS"
31,SORTE DA FELICIDADE LOTERIA LTDA ME, SORTE DA FELICIDADE LOTERIA LTDA ME,"RUA PREFEITO FERES NADER, 45 - BOA SORTE
                                        27338-080. BARRA MANSA - RJ
                                        (24) 33223718", 10.638.843/0001-71,176, marco_marcela@hotmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
32,VILA DA SORTE LOTERIAS, R R LOTERIA EIRELI,"RUA JOSIAS CIRILO MACIEL, 20 - VILA NOVA
                                        27321-200. BARRA MANSA - RJ
                                        (24) 33241889", 27.697.275/0001-82,3147, ala.jones@hotmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
33,CASA LOTERICA OPALA LTDA, CASA LOTERICA OPALA LTDA,"AV FLORIPES DA ROCHA, 333 - CENTRO
                                        26113-340. BELFORD ROXO - RJ
                                        (21) 27612555", 06.934.599/0001-17,4095, loteriaopala@gmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
34,FARRULA LOTERIAS, Farrula Loterias Ltda Me,"AV RETIRO DA IMPRENSA, 2273 - HELIOPOLIS
                                        26112-180. BELFORD ROXO - RJ
                                        (21) 26638324", 30.698.831/0001-40,4095, galante.carlos@hotmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
35,LOTERIA APARECIDA DA SORTE LTDA, LOTERIA APARECIDA DA SORTE LTDA,"R GASTAO  DA CUNHA, 20 - NOVA AURORA
                                        26155-100. BELFORD ROXO - RJ
                                        (21) 35822942", 19.807.730/0001-27,4095, aparecidadasorte@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
36,LOTERIA DELTHENE LTDA, LOTERIA DELTHENE LTDA,"PCA EXP ELIAQUIM BATISTA, 12 - CENTRO
                                        26130-060. BELFORD ROXO - RJ
                                        (21) 35822942", 30.851.646/0001-43,4095, delthene@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
37,LOTERIA DUQUE DA SORTE, LOTERIA DUQUE DA SORTE LTDA,"AV AUTOMOVEL CLUBE, 410 - JARDIM GLAUCIA
                                        26196-030. BELFORD ROXO - RJ
                                        (21) 983967192", 39.808.945/0001-70,4095, loteriaduquedasorte1@gmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
38,LOTERIA HELIOPOLIS, LOTERIA HELIOPOLIS LTDA,"AV JULIO AMORIM PEREIRA, 92 - HELIOPOLIS
                                        26140-000. BELFORD ROXO - RJ
                                        (21) 27620397", 19.799.491/0001-00,3390, negocialheliopolis@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
39,LOTERIA LOTE XV LTDA ME, LOTERIA LOTE XV LTDA,"AV JOAQUIM DA COSTA LIMA, 32 - LOTE XV
                                        26183-255. BELFORD ROXO - RJ
                                        (21) 35822942", 14.418.432/0001-21,4655, lotexv@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
40,LOTERIA LOTOBEL LTDA, LOTERIA LOTOBEL LTDA,"AV BENJAMIM PINTO DIAS, 1585 - CENTRO
                                        26130-000. BELFORD ROXO - RJ
                                        (21) 35822942", 14.418.398/0001-95,3390, lotobel@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
41,LOTERIA SAO BERNARDO, LOTERIA SAO BERNARDO LTDA,"AV JOAQUIM DA COSTA LIMA -, 2961 - SAO BERNARDO
                                        26165-225. BELFORD ROXO - RJ
                                        (21) 35822942", 19.807.709/0001-21,4655, saobernardo@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
42,LOTERIAS SAO VICENTE LTDA, LOTERIAS SAO VICENTE LTDA,"AV JOAQUIM DA COSTA LIMA, 165 - SAO VICENTE
                                        26170-485. BELFORD ROXO - RJ
                                        (21) 35822942", 19.807.690/0001-13,3390, saovicente@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
43,RIO SORTE, RIO SORTE LOTERIA LTDA,"AVENIDA BENJAMIM PINTO DIAS, 1130 - CENTRO
                                        26130-000. BELFORD ROXO - RJ
                                        (21) 36632351", 28.301.091/0001-14,3390, lot.riosorte.b.roxo@gmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
44,LOTERIA DA SORTE, LOTERIA V E C PIETRANI LTDA,"R DR ORLANDO OBELAENDER, 234 - CENTRO
                                        28660-000. BOM JARDIM - RJ
                                        (22) 25666246", 32.549.362/0001-22,2060, loteriadasorte_bj@hotmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
45,ESTRELA DA SORTE, LOTERICA ESTRELA DA SORTE LTDA,"AV JOSE DE OLIVEIRA BORGES, 715 - LIA MARCIA
                                        28360-000. BOM JESUS DO ITABAPOANA - RJ
                                        (22) 38311050", 03.911.182/0001-40,178, albertoresende@ig.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
46,LOTERICA BOM JESUS, LOTERICA VALE ITABAPOANA LTDA,"RUA DR ABREU LIMA, 33 - CENTRO
                                        28360-000. BOM JESUS DO ITABAPOANA - RJ
                                        (22) 38311414", 05.195.100/0001-34,178, lotericabj@hotmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS"
47,BENTO LOTERIAS, CABOFRIENSE LOTERIAS LTDA,"AV TEIXEIRA E SOUZA, 45 - CENTRO
                                        28905-080. CABO FRIO - RJ
                                        (22) 26431068", 28.888.584/0001-00,179, alexandremotalopes@yahoo.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
48,JARDIM ESPERANCA, SALGADO SILVA LOTERIA LTDA,"AV ESIO CARDOSO DA FONSECA, 44 - JARDIM ESPERANCA
                                        28920-000. CABO FRIO - RJ
                                        (22) 26294335", 04.883.423/0001-58,179, antonioguarconi@oi.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
49,KES SORTE LOTERIAS, FAMILIA KES SORTE LOTERIAS LTDA ME,"AV TEIXEIRA E SOUZA, 1119 - CENTRO
                                        28907-410. CABO FRIO - RJ
                                        (0) 0", 14.804.026/0001-05,179, sidkel@oi.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
50,LOTERIA 7 DE OUROS, LOTERIA SETE DE OUROS LTDA,"AV JULIA KUBITSCHECK, 58 - CENTRO
                                        28905-000. CABO FRIO - RJ
                                        (22) 26437185", 39.844.477/0001-99,179, schmidt7ouros@gmail.com,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
51,LOTERIA CABO FRIO, LOTERIA CABO FRIO LTDA,"RUA SAMUEL BESSA, 94 - JACARE
                                        28922-136. CABO FRIO - RJ
                                        (21) 35822942", 19.901.870/0001-60,4437, cabofrio@zkxloterias.com.br,"Atividades Exercidas- APOSTAS EM LOTERIAS FEDERAIS- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- PIX SAQUE/PIX TROCO- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS, ESTADUAIS E FEDERAIS- SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA, SAQUE DE CONTAS BNB"
