,Nome Fantasia,Razao Social,CNPJ,Agencia Vinculada,Email,Endereco,Atividade
37,"
                                        PEDRO PAULO IMOBILIARIA
                                    ", PEDRO PAULO P RIBEIRO IMOBILIARIA LTDA, 04.218.398/0001-98, 2524, JULIANALEALPEREIRA@GMAIL.COM,"RUA VOLUNTARIOS DA PATRIA 530, 530 - centro
                                        28030-260. CAMPOS DOS GOYTACAZES - RJ
                                        (22) 27337020","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
38,"
                                        PLENNUS SELECT CREDIMOVEIS
                                    ", PLENNUS SELECT CREDIMOVEIS LTDA, 36.231.622/0001-78, 2524, PLENNUSIMOVEIS@OUTLOOK.COM,"RUA PRUDENCIO BESSA, 00000 - PARQUE AURORA
                                        28026-100. CAMPOS DOS GOYTACAZES - RJ
                                        (22) 999092306","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
39,"
                                        SIMPLECRED
                                    ", SIMPLECRED PAPELARIA E LIVRARIA LTDA ME, 13.088.340/0001-68, 180, SIMPLECRED@GMAIL.COM,"R DOS ANDRADAS 77 LOJA 01, 77 - centro
                                        28010-300. CAMPOS DOS GOYTACAZES - RJ
                                        (22) 27334662","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
40,"
                                        CASA CONTABIL
                                    ", CASA - SERV CONT ADMNIST LTDA, 02.960.215/0001-80, 970, CAIXAQUI@CASACONT.COM.BR,"BARAO DE CANTAGALO, 120 - CENTRO
                                        28500-000. CANTAGALO - RJ
                                        (22) 25554900","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
41,"
                                        BALBI CUNHA PROMOCAO E COMERCIO LTDA
                                    ", BALBI CUNHA PROMOCAO E COMERCIO LTDA, 38.039.824/0001-48, 1334, BALBICUNHA@HOTMAIL.COM,"DOUTOR FURQUIM MENDES, 00000 - VILA CENTENARIO
                                        25030-170. DUQUE DE CAXIAS - RJ
                                        (2) 173103338","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
42,"
                                        CHJ CONSULTORIA
                                    ", CHJ CONSULTORIA HABITACIONAL LTDA, 14.830.636/0001-75, 4118, chj.contato@gmail.com,"AV PRESIDENTE KENNEDY 1644 SALA 404, 1644 - CENTRO
                                        25010-009. DUQUE DE CAXIAS - RJ
                                        (21) 27752940","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
43,"
                                        FLEX CREDIT
                                    ", FLEX CREDIT FINANCIAMENTOS LTDA, 22.287.954/0001-60, 1334, rafaela@flexcreditrj.com.br,"MARECHAL DEODORO, 557 - 25 DE AGOSTO
                                        25071-190. DUQUE DE CAXIAS - RJ
                                        (21) 985472138","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
44,"
                                        IMPACTO MERCADO IMOBILIARIO
                                    ", IMPACTO ASSESSORIA IMOBILIARIA LTDA, 45.165.007/0001-00, 3057, CAIXA@IMPACTASI.COM.BR,"AV P REPUBLICA DO PARAGUAI 475, 00000 - VILA SARAPUI
                                        25050-100. DUQUE DE CAXIAS - RJ
                                        (2) 179782800","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
45,"
                                        LUX CREDIT SOLUCOES FINANCEIRAS LTDA
                                    ", LUX CREDIT SOLUCOES FINANCEIRAS LTDA, 54.454.853/0001-22, 4162, LUXCREDIT2025@GMAIL.COM,"EST ROSARIO 1683 APT 201, 00000 - JARDIM PRIMAVERA
                                        25215-365. DUQUE DE CAXIAS - RJ
                                        (21) 984110412","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
46,"
                                        M2B CONSULTORIA FINANCEIRA
                                    ", M2B CONSULTORIA FINANCEIRA EIRELI, 30.371.036/0001-42, 4118, M2B.CAIXAAQUI@GMAIL.COM,"RUA ALAGOAS, 39,  - SANTA CRUZ DA SERRA
                                        25255-070.  - RJ
                                        (21) 970078653","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
47,"
                                        GRUPO HABITAR IMOVEIS
                                    ", GRUPO HABITAR SERVICOS ADMINISTRATIVOS LTDA, 11.905.963/0001-50, 888, GRUPOHABITARAR@GMAIL.COM,"R DR JOAO VASCONCELOS 130 LJ 02, IGUABA GRANDE, RJ, 130 - CENTRO
                                        28960-000. IGUABA GRANDE - RJ
                                        (22) 988210777","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
48,"
                                        GOLD CRED NEGOCIOS IMOBILIARIOS
                                    ", GOLD CRED NEGOCIOS IMOBILIARIOS EIRELI, 35.294.631/0001-45, 811, GOLDCREDCCA@OUTLOOK.COM.BR,"VINTE E DOIS DE MAIO, 00000 - OUTEIRO DAS PEDRAS
                                        24812-226. ITABORAI - RJ
                                        (1) 198852875","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
49,"
                                        HOPE ANALISE DE CREDITO IMOBILIARIO LTDA
                                    ", HOPE ANALISE DE CREDITO IMOBILIARIO LTDA, 41.591.897/0001-52, 4725, CORRESPONDENTEHOPE@GMAIL.COM,"RUA DR PEREIRA DOS SANTOS 51 SALA 203, 00000 - CENTRO
                                        24800-041. ITABORAI - RJ
                                        (21) 998631617","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
50,"
                                        JRMP
                                    ", JRMP ASSESSORIA EM NEGOCIOS LTDA ME, 20.650.067/0001-89, 811, JANEXTEIXEIRA@HOTMAIL.COM,"AV AMELIA SARAIVA QUADRA, SN, QD 78 LT 11,  - AMPLIACAO
                                        24808-360.  - RJ
                                        (21) 36691414","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
51,"
                                        mr imoveis
                                    ", marins e rodrigues imoveis ltda, 12.272.391/0001-82, 811, ELIANE@MARINSRODRIGUES.COM.BR,"RUA AIDA DE CARVALHO NOVAES SN LT 03 QD 04 LJ 07,  - NANCYLANDIA
                                        24800-000.  - RJ
                                        (21) 26394438","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
52,"
                                        RB CARDOSO BROKERS IMOBILIARIA
                                    ", RONALDO CARDOSO DIAS IMOBILIARIA, 53.162.406/0001-37, 194, ADMCARDOSOBROKER@GMAIL.COM,"AV 22 DE MAIO 5990 BC 1 SETOR A SL 310 EDIFENTERPRISE CITY, 00000 - CENTRO
                                        24800-065. ITABORAI - RJ
                                        (21) 998431729","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
53,"
                                        TEC CERTIFICACAO DIGITAL
                                    ", TEC TECNOLOGIA DIGITAL LTDA, 28.410.339/0006-90, 1245, LORENA@TECCERTIFICADORA.COM.BR,"R SAO JOSE, 44 LOJA 1, 44 - CENTRO
                                        28570-000. ITAOCARA - RJ
                                        (22) 25531286","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
54,"
                                        FARMACIA BOA VENTURA
                                    ", FARMACIA BOA VENTURA LTDA, 07.657.302/0001-86, 182, FARMACIABOAVENTURALTDA@GMAIL.COM,"SENADOR FRANCISCO SA TINOCO, 333 - DIST BOA VENTURA
                                        28340-000. ITAPERUNA - RJ
                                        (22) 38281317","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
55,"
                                        INOVACRED SOLUCOES FINANCEIRAS
                                    ", NOROESTE CREDITO IMOBILIARIO E COMERCIAL LTDA, 55.315.885/0001-00, 182, INOVACRED.CCA@HOTMAIL.COM,"AV CARDOSO MOREIRA 285 LOJA 105, 00000 - CENTRO
                                        28300-000. ITAPERUNA - RJ
                                        (22) 997214446","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
56,"
                                        MARIA LUCIA IMOVEIS
                                    ", M E L SOLUTIONS IMOVEIS LTDA, 30.296.508/0001-40, 182, MALUCORRETORA01@GMAIL.COM,"10 DE MAIO 211, 00000 - CENTRO
                                        28300-000. ITAPERUNA - RJ
                                        (22) 998395821","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
57,"
                                        MARREIROS CREDITO E NEGOCIOS LTDA
                                    ", MARREIROS CREDITO E NEGOCIOS LTDA, 38.829.890/0001-11, 182, CREDITO@WALTERMARREIROSCCA.COM.BR,"R  ALFREDO CRESPO MARTINS 80 LOJA 03, 80 - CIDADE NOVA
                                        28300-000. ITAPERUNA - RJ
                                        (22) 996060103","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
58,"
                                        MERCEARIA NOVA RAPOSO
                                    ", MERCEARIA NEW ROSERT DE RAPOSO LTDA ME, 73.947.707/0001-83, 182, NOVARAPOSO@GMAIL.COM,"AV CORONEL BALBINO, 130 - RAPOSO
                                        28300-000. ITAPERUNA - RJ
                                        (22) 38472276","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
59,"
                                        ATLANTICA IMOVEIS
                                    ", ATLANTICA IMOVEIS EIRELI, 23.428.086/0001-53, 4659, CREDITO@ATLANTICAIMOVEIS.COM,"AV NOSSA SENHORA DA GLORIA 1011, 1011 - PRAIA CAMPISTA
                                        27923-215. CAMPOS DOS GOYTACAZES - RJ
                                        (22) 981008570","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
60,"
                                        CVX AGENCIA IMOBILIARIA LTDA
                                    ", CVX AGENCIA IMOBILIARIA LTDA, 10.715.917/0002-07, 184, CVX.HABITACIONAL@GMAIL.COM,"TENENTE RUI LOPES RIBEIRO 36 SOBRELOJA, 00000 - CENTRO
                                        27910-330. MACAE - RJ
                                        (2) 227720606","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
61,"
                                        EGM GESTAO EM NEGOCIOS
                                    ", EGM CONSULTORIA E GESTAO EM NEGOCIOS LTDA, 39.654.737/0001-63, 184, AGMACAECAIXAAQUI@GMAIL.COM,"ROD AMARAL PEIXOTO 4835 KM 184LOJA 5 PARTE, 00000 - LAGOMAR
                                        27966-150. MACAE - RJ
                                        (22) 992624322","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
62,"
                                        ELOHIM IMOVEIS
                                    ", C. CRISTINA COSTA - SERVICOS, 09.178.133/0001-27, 3391, CRISTINA@ELOHIMIMOVEIS.COM.BR,"R FRANKLIN DELANO ROOSEVELT 43 loja 01, 43 - CAVALEIROS
                                        27920-240. MACAE - RJ
                                        (2) 297495669","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
63,"
                                        EPORA IMOVEIS E FACILITIES LTDA
                                    ", EPORA IMOVEIS E FACILITIES LTDA, 13.004.238/0001-37, 3391, FINANCIAMENTO.EPORA@GMAIL.COM,"AVENIDA NOSSA SENHORA DA GLÓRIA 2179,  - CAVALEIROS
                                        27923-215.  - RJ
                                        (22) 27591149","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
64,"
                                        FR CONSULTORIA
                                    ", FR CONSULTORIA LTDA, 49.929.943/0002-73, 4022, FRCAIXAAQUI@GMAIL.COM,"RUI BARBOSA 1831 SALA 1002, 00000 - IMBETIBA
                                        27915-011. MACAE - RJ
                                        (22) 998901149","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
65,"
                                        GLOBAL CREDIT
                                    ", GLOBAL CREDIT CORRESP BANCARIO LTDA, 16.698.291/0002-54, 3391, CLAUDIALEMOS.CAIXA@GMAIL.COM,"AV RUI BARBOSA 698 LJ 120, 698 - CENTRO
                                        27910-362. MACAE - RJ
                                        (22) 27641113","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
66,"
                                        GPM SERVICOS ASSOCIADOS LTDA
                                    ", GPM SERVICOS ASSOCIADOS LTDA, 21.869.780/0003-42, 3391, GABRIELPOMPEI@CAIXAQUIRJ.COM.BR,"AVENIDA ATLANTICA 2650 QUADRA9 LOJA 154 A, 2650 - PRAIA CAMPISTA
                                        27920-325. TRES RIOS - RJ
                                        (24) 988161071","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
67,"
                                        MACAE IMOB
                                    ", BS MACAE ADMINISTRADORA DE BENS LTDA, 43.450.748/0001-07, 4659, CONTATO@MACAEIMOB.COM.BR,"MARIA FRANCISCA BORGES REGO REID 14 LOJA 07, 00000 - GLORIA
                                        27933-260. MACAE - RJ
                                        (22) 999976929","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
68,"
                                        mario seg
                                    ", M S DIAS DE SOUZA CONS E GESTAO EM NEGÓC, 09.468.162/0001-23, 184, CAIXAAQUIAGMACAE@GMAIL.COM,"ROD AMARAL PEIXOTO, 4835 - ENGENHO DA PRAIA
                                        27966-150. MACAE - RJ
                                        (22) 999893412","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
